1.036290000000000034e-05,1.057230000000000040e-05,1.078579999999999929e-05,1.100369999999999936e-05,1.122600000000000060e-05,1.145279999999999985e-05,1.168420000000000072e-05,1.192019999999999981e-05,1.216099999999999927e-05,1.240669999999999931e-05,1.265729999999999992e-05,1.291299999999999986e-05,1.317380000000000082e-05,1.344000000000000007e-05,1.371150000000000077e-05,1.398849999999999998e-05,1.427109999999999962e-05,1.455939999999999989e-05,1.485349999999999933e-05,1.515349999999999984e-05,1.545970000000000040e-05,1.577200000000000078e-05,1.609060000000000142e-05,1.641559999999999916e-05,1.674720000000000120e-05,1.708560000000000121e-05,1.743069999999999898e-05,1.778279999999999854e-05,1.814210000000000033e-05,1.850860000000000097e-05,1.888250000000000090e-05,1.926390000000000033e-05,1.965309999999999993e-05,2.005009999999999968e-05,2.045510000000000004e-05,2.086830000000000144e-05,2.128990000000000092e-05,2.171999999999999872e-05,2.215879999999999865e-05,2.260640000000000094e-05,2.306309999999999946e-05,2.352900000000000122e-05,2.400429999999999987e-05,2.448919999999999924e-05,2.498389999999999978e-05,2.548869999999999874e-05,2.600359999999999952e-05,2.652889999999999938e-05,2.706479999999999878e-05,2.761150000000000152e-05,2.816930000000000150e-05,2.873839999999999915e-05,2.931890000000000147e-05,2.991119999999999917e-05,3.051549999999999947e-05,3.113189999999999919e-05,3.176080000000000260e-05,3.240239999999999998e-05,3.305699999999999877e-05,3.372479999999999939e-05,3.440610000000000250e-05,3.510110000000000178e-05,3.581019999999999809e-05,3.653359999999999865e-05,3.727169999999999756e-05,3.802460000000000182e-05,3.879279999999999897e-05,3.957640000000000279e-05,4.037590000000000081e-05,4.119160000000000047e-05,4.202370000000000221e-05,4.287260000000000013e-05,4.373870000000000188e-05,4.462230000000000135e-05,4.552369999999999919e-05,4.644340000000000328e-05,4.738160000000000050e-05,4.833869999999999850e-05,4.931529999999999860e-05,5.031150000000000102e-05,5.132790000000000030e-05,5.236469999999999688e-05,5.342259999999999907e-05,5.450180000000000053e-05,5.560280000000000235e-05,5.672599999999999865e-05,5.787199999999999750e-05,5.904109999999999957e-05,6.023379999999999918e-05,6.145060000000000420e-05,6.269200000000000217e-05,6.395840000000000075e-05,6.525049999999999470e-05,6.656860000000000500e-05,6.791339999999999931e-05,6.928539999999999905e-05,7.068500000000000510e-05,7.211289999999999866e-05,7.356969999999999460e-05,7.505590000000000081e-05,7.657219999999999847e-05,7.811900000000000202e-05,7.969709999999999967e-05,8.130710000000000628e-05,8.294959999999999606e-05,8.462530000000000443e-05,8.633489999999999903e-05,8.807899999999999475e-05,8.985829999999999989e-05,9.167349999999999566e-05,9.352539999999999736e-05,9.541480000000000675e-05,9.734229999999999803e-05,9.930870000000000008e-05,1.013150000000000015e-04,1.033620000000000041e-04,1.054500000000000017e-04,1.075799999999999966e-04,1.097530000000000044e-04,1.119700000000000003e-04,1.142320000000000000e-04,1.165400000000000057e-04,1.188940000000000038e-04,1.212959999999999988e-04,1.237459999999999906e-04,1.262459999999999971e-04,1.287960000000000049e-04,1.313979999999999912e-04,1.340529999999999988e-04,1.367610000000000006e-04,1.395240000000000011e-04,1.423420000000000002e-04,1.452179999999999910e-04,1.481510000000000118e-04,1.511440000000000017e-04,1.541969999999999875e-04,1.573120000000000009e-04,1.604900000000000033e-04,1.637320000000000106e-04,1.670399999999999999e-04,1.704139999999999984e-04,1.738569999999999992e-04,1.773690000000000021e-04,1.809520000000000117e-04,1.846080000000000052e-04,1.883370000000000096e-04,1.921419999999999910e-04,1.960230000000000034e-04,1.999830000000000130e-04,2.040230000000000082e-04,2.081449999999999934e-04,2.123489999999999959e-04,2.166389999999999972e-04,2.210160000000000130e-04,2.254799999999999892e-04,2.300349999999999888e-04,2.346829999999999891e-04,2.394230000000000013e-04,2.442599999999999958e-04,2.491939999999999997e-04,2.542290000000000218e-04,2.593639999999999921e-04,2.646039999999999894e-04,2.699490000000000136e-04,2.754020000000000036e-04,2.809660000000000065e-04,2.866419999999999840e-04,2.924320000000000218e-04,2.983400000000000201e-04,3.043669999999999948e-04,3.105149999999999772e-04,3.167879999999999763e-04,3.231880000000000234e-04,3.297169999999999875e-04,3.363770000000000085e-04,3.431730000000000023e-04,3.501050000000000234e-04,3.571779999999999877e-04,3.643930000000000194e-04,3.717540000000000189e-04,3.792639999999999792e-04,3.869260000000000017e-04,3.947420000000000095e-04,4.027169999999999730e-04,4.108520000000000162e-04,4.191520000000000011e-04,4.276190000000000134e-04,4.362580000000000234e-04,4.450710000000000083e-04,4.540619999999999769e-04,4.632349999999999923e-04,4.725919999999999774e-04,4.821390000000000267e-04,4.918789999999999708e-04,5.018159999999999808e-04,5.119529999999999957e-04,5.222960000000000016e-04,5.328470000000000298e-04,5.436110000000000508e-04,5.545920000000000190e-04,5.657960000000000289e-04,5.772260000000000195e-04,5.888860000000000535e-04,6.007830000000000245e-04,6.129189999999999638e-04,6.253009999999999818e-04,6.379330000000000330e-04,6.508199999999999793e-04,6.639680000000000235e-04,6.773810000000000118e-04,6.910650000000000386e-04,7.050249999999999660e-04,7.192680000000000124e-04,7.337980000000000240e-04,7.486220000000000027e-04,7.637450000000000272e-04,7.791729999999999750e-04,7.949139999999999722e-04,8.109719999999999733e-04,8.273549999999999958e-04,8.440680000000000101e-04,8.611200000000000495e-04,8.785149999999999600e-04,8.962630000000000076e-04,9.143680000000000384e-04,9.328399999999999930e-04,9.516839999999999501e-04,9.709099999999999588e-04,9.905230000000000978e-04,1.010529999999999935e-03,1.030950000000000095e-03,1.051770000000000049e-03,1.073020000000000050e-03,1.094700000000000100e-03,1.116809999999999982e-03,1.139370000000000010e-03,1.162389999999999908e-03,1.185869999999999893e-03,1.209830000000000063e-03,1.234269999999999985e-03,1.259200000000000033e-03,1.284640000000000087e-03,1.310589999999999932e-03,1.337070000000000099e-03,1.364079999999999937e-03,1.391630000000000037e-03,1.419750000000000005e-03,1.448429999999999900e-03,1.477690000000000036e-03,1.507539999999999922e-03,1.537989999999999930e-03,1.569059999999999943e-03,1.600759999999999900e-03,1.633099999999999960e-03,1.666090000000000062e-03,1.699739999999999931e-03,1.734080000000000040e-03,1.769109999999999953e-03,1.804849999999999987e-03,1.841310000000000082e-03,1.878509999999999902e-03,1.916460000000000038e-03,1.955169999999999998e-03,1.994670000000000037e-03,2.034960000000000154e-03,2.076070000000000172e-03,2.118010000000000032e-03,2.160800000000000047e-03,2.204450000000000159e-03,2.248979999999999816e-03,2.294420000000000140e-03,2.340769999999999830e-03,2.388050000000000068e-03,2.436289999999999810e-03,2.485509999999999803e-03,2.535719999999999988e-03,2.586950000000000187e-03,2.639209999999999907e-03,2.692519999999999896e-03,2.746909999999999977e-03,2.802409999999999970e-03,2.859019999999999877e-03,2.916769999999999953e-03,2.975699999999999960e-03,3.035809999999999897e-03,3.097139999999999962e-03,3.159700000000000095e-03,3.223530000000000059e-03,3.288650000000000167e-03,3.355089999999999809e-03,3.422870000000000166e-03,3.492009999999999819e-03,3.562560000000000206e-03,3.634520000000000025e-03,3.707949999999999788e-03,3.782849999999999928e-03,3.859270000000000148e-03,3.937229999999999897e-03,4.016770000000000236e-03,4.097909999999999747e-03,4.180699999999999868e-03,4.265149999999999671e-03,4.351319999999999667e-03,4.439219999999999798e-03,4.528899999999999766e-03,4.620390000000000261e-03,4.713720000000000236e-03,4.808950000000000204e-03,4.906090000000000104e-03,5.005199999999999580e-03,5.106320000000000130e-03,5.209469999999999899e-03,5.314710000000000267e-03,5.422070000000000188e-03,5.531610000000000173e-03,5.643350000000000102e-03,5.757360000000000429e-03,5.873660000000000166e-03,5.992319999999999765e-03,6.113369999999999915e-03,6.236870000000000261e-03,6.362859999999999697e-03,6.491399999999999601e-03,6.622529999999999736e-03,6.756319999999999687e-03,6.892810000000000083e-03,7.032049999999999759e-03,7.174110000000000036e-03,7.319029999999999807e-03,7.466890000000000333e-03,7.617729999999999640e-03,7.771619999999999917e-03,7.928610000000000865e-03,8.088780000000000275e-03,8.252179999999999585e-03,8.418890000000000054e-03,8.588959999999999650e-03,8.762479999999999575e-03,8.939489999999999589e-03,9.120079999999999160e-03,9.304319999999999605e-03,9.492280000000000509e-03,9.684029999999999722e-03,9.879660000000000178e-03,1.007919999999999996e-02,1.028289999999999933e-02,1.049059999999999923e-02,1.070250000000000021e-02,1.091869999999999993e-02,1.113929999999999955e-02,1.136430000000000079e-02,1.159390000000000073e-02,1.182809999999999938e-02,1.206699999999999960e-02,1.231080000000000021e-02,1.255949999999999948e-02,1.281320000000000028e-02,1.307209999999999969e-02,1.333610000000000004e-02,1.360560000000000068e-02,1.388039999999999934e-02,1.416079999999999943e-02,1.444690000000000037e-02,1.473870000000000041e-02,1.503649999999999952e-02,1.534020000000000002e-02,1.565010000000000012e-02,1.596629999999999924e-02,1.628879999999999911e-02,1.661790000000000142e-02,1.695359999999999923e-02,1.729609999999999828e-02,1.764550000000000146e-02,1.800190000000000123e-02,1.836559999999999929e-02,1.873659999999999909e-02,1.911509999999999945e-02,1.950119999999999978e-02,1.989519999999999830e-02,2.029709999999999848e-02,2.070709999999999912e-02,2.112539999999999904e-02,2.155220000000000052e-02,2.198759999999999951e-02,2.243179999999999827e-02,2.288489999999999969e-02,2.334719999999999851e-02,2.381890000000000049e-02,2.429999999999999868e-02,2.479090000000000113e-02,2.529179999999999970e-02,2.580270000000000133e-02,2.632390000000000077e-02,2.685569999999999971e-02,2.739820000000000103e-02,2.795169999999999946e-02,2.851640000000000078e-02,2.909240000000000090e-02,2.968010000000000093e-02,3.027969999999999967e-02,3.089139999999999942e-02,3.151550000000000185e-02,3.215210000000000290e-02,3.280160000000000020e-02,3.346430000000000238e-02,3.414029999999999843e-02,3.482999999999999985e-02,3.553359999999999852e-02,3.625140000000000307e-02,3.698370000000000130e-02,3.773089999999999777e-02,3.849310000000000231e-02,3.927069999999999866e-02,4.006400000000000239e-02,4.087339999999999723e-02,4.169899999999999995e-02,4.254140000000000005e-02,4.340080000000000326e-02,4.427760000000000029e-02,4.517199999999999688e-02,4.608460000000000334e-02,4.701550000000000173e-02,4.796530000000000238e-02,4.893430000000000002e-02,4.992280000000000328e-02,5.093140000000000167e-02,5.196019999999999806e-02,5.300989999999999869e-02,5.408070000000000238e-02,5.517330000000000151e-02,5.628779999999999895e-02,5.742490000000000094e-02,5.858499999999999819e-02,5.976850000000000218e-02,6.097589999999999955e-02,6.220769999999999772e-02,6.346430000000000127e-02,6.474639999999999562e-02,6.605439999999999923e-02,6.738879999999999870e-02,6.875009999999999455e-02,7.013900000000000690e-02,7.155580000000000274e-02,7.300139999999999407e-02,7.447610000000000341e-02,7.598059999999999536e-02,7.751550000000000107e-02,7.908139999999999614e-02,8.067900000000000071e-02,8.230880000000000141e-02,8.397159999999999347e-02,8.566790000000000516e-02,8.739850000000000396e-02,8.916409999999999614e-02,9.096529999999999894e-02,9.280289999999999373e-02,9.467770000000000352e-02,9.659030000000000393e-02,9.854159999999999309e-02,1.005319999999999964e-01,1.025630000000000014e-01,1.046350000000000058e-01,1.067489999999999967e-01,1.089050000000000018e-01,1.111049999999999954e-01,1.133500000000000063e-01,1.156400000000000067e-01,1.179759999999999975e-01,1.203589999999999938e-01,1.227899999999999964e-01,1.252709999999999935e-01,1.278009999999999979e-01,1.303829999999999989e-01,1.330169999999999964e-01,1.357039999999999913e-01,1.384460000000000135e-01,1.412420000000000064e-01,1.440960000000000019e-01,1.470069999999999988e-01,1.499759999999999982e-01,1.530060000000000031e-01,1.560970000000000135e-01,1.592500000000000027e-01,1.624680000000000013e-01,1.657500000000000084e-01,1.690979999999999983e-01,1.725140000000000007e-01,1.759989999999999888e-01,1.795539999999999914e-01,1.831820000000000115e-01,1.868819999999999926e-01,1.906569999999999931e-01,1.945089999999999875e-01,1.984380000000000033e-01,2.024469999999999881e-01,2.065369999999999984e-01,2.107090000000000074e-01,2.149659999999999904e-01,2.193080000000000029e-01,2.237389999999999934e-01,2.282579999999999887e-01,2.328689999999999927e-01,2.375740000000000074e-01,2.423730000000000051e-01,2.472689999999999888e-01,2.522639999999999882e-01,2.573610000000000064e-01,2.625600000000000156e-01,2.678639999999999910e-01,2.732749999999999901e-01,2.787950000000000150e-01,2.844269999999999854e-01,2.901730000000000143e-01,2.960349999999999926e-01,3.020160000000000067e-01,3.081160000000000010e-01,3.143409999999999815e-01,3.206910000000000038e-01,3.271689999999999876e-01,3.337789999999999924e-01,3.405219999999999914e-01,3.473999999999999866e-01,3.544180000000000108e-01,3.615780000000000105e-01,3.688830000000000164e-01,3.763349999999999751e-01,3.839369999999999727e-01,3.916930000000000134e-01,3.996060000000000167e-01,4.076779999999999848e-01,4.159140000000000059e-01,4.243160000000000265e-01,4.328879999999999950e-01,4.416329999999999978e-01,4.505540000000000100e-01,4.596560000000000090e-01,4.689409999999999967e-01,4.784149999999999792e-01,4.880789999999999851e-01,4.979390000000000205e-01,5.079979999999999496e-01,5.182609999999999717e-01,5.287300000000000333e-01,5.394109999999999738e-01,5.503080000000000194e-01,5.614249999999999519e-01,5.727659999999999973e-01,5.843369999999999953e-01,5.961410000000000320e-01,6.081839999999999469e-01,6.204709999999999948e-01,6.330050000000000399e-01,6.457929999999999504e-01,6.588380000000000347e-01,6.721479999999999677e-01,6.857259999999999467e-01,6.995789999999999509e-01,7.137109999999999843e-01,7.281290000000000262e-01,7.428379999999999983e-01,7.578449999999999909e-01,7.731540000000000079e-01,7.887729999999999464e-01,8.047069999999999501e-01,8.209629999999999983e-01,8.375470000000000415e-01,8.544669999999999765e-01,8.717279999999999474e-01,8.893389999999999906e-01,9.073039999999999994e-01,9.256330000000000391e-01,9.443319999999999492e-01,9.634089999999999598e-01,9.828710000000000502e-01,1.002729999999999899e+00,1.022980000000000000e+00,1.043649999999999967e+00,1.064729999999999954e+00,1.086240000000000094e+00,1.108179999999999943e+00,1.130570000000000075e+00,1.153410000000000046e+00,1.176709999999999923e+00,1.200479999999999992e+00,1.224730000000000096e+00,1.249470000000000081e+00,1.274720000000000075e+00,1.300470000000000015e+00,1.326740000000000030e+00,1.353539999999999965e+00,1.380880000000000107e+00,1.408779999999999921e+00,1.437240000000000073e+00,1.466269999999999962e+00,1.495889999999999942e+00,1.526110000000000078e+00,1.556939999999999991e+00,1.588389999999999969e+00,1.620479999999999920e+00,1.653219999999999912e+00,1.686609999999999943e+00,1.720690000000000053e+00,1.755449999999999955e+00,1.790910000000000002e+00,1.827090000000000103e+00,1.864000000000000101e+00,1.901650000000000063e+00,1.940069999999999961e+00,1.979260000000000019e+00,2.019239999999999924e+00,2.060039999999999871e+00,2.101649999999999796e+00,2.144109999999999960e+00,2.187419999999999920e+00,2.231609999999999872e+00,2.276689999999999880e+00,2.322680000000000078e+00,2.369600000000000151e+00,2.417469999999999786e+00,2.466310000000000002e+00,2.516129999999999978e+00,2.566959999999999908e+00,2.618819999999999926e+00,2.671720000000000095e+00,2.725690000000000168e+00,2.780759999999999899e+00,2.836930000000000174e+00,2.894239999999999924e+00,2.952710000000000168e+00,3.012360000000000149e+00,3.073209999999999997e+00,3.135299999999999976e+00,3.198630000000000084e+00,3.263250000000000206e+00,3.329169999999999963e+00,3.396419999999999995e+00,3.465030000000000054e+00,3.535029999999999895e+00,3.606450000000000156e+00,3.679300000000000015e+00,3.753629999999999800e+00,3.829460000000000086e+00,3.906820000000000181e+00,3.985739999999999839e+00,4.066259999999999764e+00,4.148399999999999643e+00,4.232199999999999740e+00,4.317700000000000315e+00,4.404919999999999725e+00,4.493909999999999627e+00,4.584690000000000154e+00,4.677310000000000301e+00,4.771799999999999820e+00,4.868190000000000239e+00,4.966540000000000177e+00,5.066869999999999763e+00,5.169229999999999769e+00,5.273649999999999949e+00,5.380189999999999806e+00,5.488870000000000360e+00,5.599759999999999849e+00,5.712880000000000180e+00,5.828289999999999971e+00,5.946019999999999861e+00,6.066139999999999866e+00,6.188679999999999737e+00,6.313710000000000377e+00,6.441250000000000142e+00,6.571369999999999933e+00,6.704119999999999635e+00,6.839559999999999640e+00,6.977719999999999700e+00,7.118680000000000341e+00,7.262489999999999668e+00,7.409200000000000230e+00,7.558880000000000265e+00,7.711579999999999657e+00,7.867370000000000196e+00,8.026289999999999480e+00,8.188439999999999941e+00,8.353849999999999554e+00,8.522619999999999862e+00,8.694779999999999731e+00,8.870430000000000703e+00,9.049620000000000886e+00,9.232440000000000424e+00,9.418939999999999202e+00,9.609220000000000539e+00,9.803340000000000387e+00,1.000140000000000029e+01,1.020340000000000025e+01,1.040949999999999953e+01,1.061979999999999968e+01,1.083440000000000047e+01,1.105320000000000036e+01,1.127650000000000041e+01,1.150430000000000064e+01,1.173670000000000080e+01,1.197380000000000067e+01,1.221570000000000000e+01,1.246250000000000036e+01,1.271419999999999995e+01,1.297109999999999985e+01,1.323310000000000031e+01,1.350050000000000061e+01,1.377319999999999922e+01,1.405139999999999922e+01,1.433530000000000015e+01,1.462490000000000023e+01,1.492029999999999923e+01,1.522170000000000023e+01,1.552919999999999945e+01,1.584290000000000020e+01,1.616300000000000026e+01,1.648949999999999960e+01,1.682260000000000133e+01,1.716240000000000165e+01,1.750910000000000011e+01,1.786280000000000001e+01,1.822370000000000090e+01,1.859179999999999922e+01,1.896740000000000137e+01,1.935060000000000002e+01,1.974149999999999849e+01,2.014029999999999987e+01,2.054720000000000013e+01,2.096219999999999928e+01,2.138569999999999993e+01,2.181769999999999854e+01,2.225850000000000151e+01,2.270810000000000173e+01,2.316689999999999827e+01,2.363489999999999824e+01,2.411230000000000118e+01,2.459939999999999927e+01,2.509639999999999915e+01,2.560330000000000084e+01,2.612059999999999960e+01,2.664819999999999922e+01,2.718659999999999854e+01,2.773580000000000112e+01,2.829609999999999914e+01,2.886769999999999925e+01,2.945090000000000074e+01,3.004579999999999984e+01,3.065279999999999916e+01,3.127199999999999847e+01,3.190370000000000061e+01,3.254820000000000135e+01,3.320570000000000022e+01,3.387660000000000338e+01,3.456089999999999662e+01,3.525909999999999656e+01,3.597140000000000271e+01,3.669800000000000040e+01,3.743939999999999912e+01,3.819570000000000221e+01,3.896730000000000160e+01,3.975450000000000017e+01,4.055760000000000076e+01
